Handle,Command,Title,Body HTML,Vendor,Type,Tags,Status,Published,Published Scope,Template Suffix,Top Row,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Cost,Variant Weight,Variant Weight Unit,Variant Inventory Policy,Variant Inventory Tracker,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Variant Metafield: custom.attachment_specs [json]
cid-mp-power-rake,MERGE,Multi-Purpose Power Rake - Heavy-Duty Attachment,"<p><strong>Multi-Purpose Power Rake - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Grading Tool, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"72""",,,,,MPPR72,10317.80,11663.60,8972.00,1393,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Mini_Skid_Steer_Multi_Purpose_Power_Rake_1.png?v=1779306021,1,CID Multi-Purpose Power Rake | Heavy Iron Supply Co,
cid-mp-power-rake,,,,,,,,,,,,Size,"78""",,,,,MPPR78,10776.65,12182.30,9371.00,,,continue,,manual,True,True,,,,
cid-mp-power-rake,,,,,,,,,,,,Size,"84""",,,,,MPPR84,11235.50,12701.00,9770.00,1522,lb,continue,,manual,True,True,,,,
cid-mp-power-rake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Mini_Skid_Steer_Multi_Purpose_Power_Rake_3.png?v=1779306021,2,CID Multi-Purpose Power Rake | Heavy Iron Supply Co,
cid-mp-power-rake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Mini_Skid_Steer_Multi_Purpose_Power_Rake_4.png?v=1779306021,3,CID Multi-Purpose Power Rake | Heavy Iron Supply Co,
cid-multi-way-head,MERGE,Multi-Way Head,"<p><strong>Multi-Way Head</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, other",Active,TRUE,web,attachment,TRUE,Size,2WAYHEAD,,,,,2WAYHEAD,230.00,260.00,200.00,,,continue,,manual,True,True,,,,
cid-multi-way-head,,,,,,,,,,,,Size,4WAYHEAD,,,,,4WAYHEAD,253.00,286.00,220.00,60,lb,continue,,manual,True,True,,,,
cid-pallet-fork-frame,MERGE,Pallet Fork & Frame,"<p><strong>Pallet Fork & Frame</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, brush-cutter, forks",Active,TRUE,web,attachment,TRUE,Size,CTFF,,,,,CTFF,608.35,687.70,529.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,HDFF,,,,,HDFF,799.25,903.50,695.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,HDFF5500,,,,,HDFF5500,967.15,1093.30,841.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,HHDFF,,,,,HHDFF,1651.40,1866.80,1436.00,409,lb,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,HHDFF5500,,,,,HHDFF5500,1728.45,1953.90,1503.00,476,lb,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,HWTFF5500,,,,,HWTFF5500,1759.50,1989.00,1530.00,415,lb,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,HXDFF,,,,,HXDFF,2111.40,2386.80,1836.00,632,lb,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,JD500HDFF,,,,,JD500HDFF,890.10,1006.20,774.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,JD500HDFRAME,,,,,JD500HDFRAME,601.45,679.90,523.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,SCTFF,,,,,SCTFF,545.10,616.20,474.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,SDFF,,,,,SDFF,646.30,730.60,562.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,WTFF,,,,,WTFF,831.45,939.90,723.00,,,continue,,manual,True,True,,,,
cid-pallet-fork-frame,,,,,,,,,,,,Size,WTFF5500,,,,,WTFF5500,999.35,1129.70,869.00,,,continue,,manual,True,True,,,,
cid-pickup-broom,MERGE,Pick-Up Broom - Heavy-Duty Attachment,"<p><strong>Pick-Up Broom - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Broom, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,PUBROOM48,4281.45,4839.90,3723.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-sweeper-broom-xtreme_48123aaa-0282-4b78-a012-f246efcfaeb2.webp?v=1779040396,1,Pick-Up Broom | Heavy Duty Skid Steer Attachment,
cid-pickup-broom,,,,,,,,,,,,Size,"72""",,,,,PUBROOM72,5088.75,5752.50,4425.00,1133,lb,continue,,manual,True,True,,,,
cid-pickup-broom,,,,,,,,,,,,Size,"84""",,,,,PUBROOM84,5440.65,6150.30,4731.00,1276,lb,continue,,manual,True,True,,,,
cid-pickup-broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Pickup_Broom_-_CID_f9214ac3-340e-45c4-a5e0-b678ddcf1a6a.png?v=1779305671,2,Pick-Up Broom | Heavy Duty Skid Steer Attachment,
cid-pickup-broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/Pickup_Broom_-_CID.png?v=1779305669,3,Pick-Up Broom | Heavy Duty Skid Steer Attachment,
cid-post-driver,MERGE,CID Post Driver,"<p><strong>CID Post Driver</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, other",Active,TRUE,web,attachment,TRUE,Size,HLS30T,,,,,HLS30T,3652.40,4128.80,3176.00,967,lb,continue,,manual,True,True,,,,
cid-post-driver,,,,,,,,,,,,Size,ILS30T,,,,,ILS30T,3652.40,4128.80,3176.00,967,lb,continue,,manual,True,True,,,,
cid-post-driver,,,,,,,,,,,,Size,PD1000,,,,,PD1000,6164.00,6968.00,5360.00,,,continue,,manual,True,True,,,,
cid-post-driver,,,,,,,,,,,,Size,PD750,,,,,PD750,5706.30,6450.60,4962.00,,,continue,,manual,True,True,,,,
cid-post-driver-mount,MERGE,Post Driver Mount,"<p><strong>Post Driver Mount</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, other",Active,TRUE,web,attachment,TRUE,Size,PDM-SS,,,,,PDM-SS,548.55,620.10,477.00,,,continue,,manual,True,True,,,,
cid-post-driver-mount,,,,,,,,,,,,Size,PDM-TILT,,,,,PDM-TILT,1715.80,1939.60,1492.00,,,continue,,manual,True,True,,,,
cid-quick-attach-plate,MERGE,Quick Attach Plate,"<p><strong>Quick Attach Plate</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, other",Active,TRUE,web,attachment,TRUE,Size,DQAP,,,,,DQAP,101.20,114.40,88.00,30,lb,continue,,manual,True,True,,,,
cid-quick-attach-plate,,,,,,,,,,,,Size,MTQAP,,,,,MTQAP,146.05,165.10,127.00,30,lb,continue,,manual,True,True,,,,
cid-quick-attach-plate,,,,,,,,,,,,Size,QAPLT,,,,,QAPLT,185.15,209.30,161.00,77,lb,continue,,manual,True,True,,,,
cid-quick-attach-plate,,,,,,,,,,,,Size,QAPLT1/2,,,,,QAPLT1/2,356.50,403.00,310.00,140,lb,continue,,manual,True,True,,,,
cid-quick-attach-plate,,,,,,,,,,,,Size,"8""",,,,,QAPLT3/8,288.65,326.30,251.00,113,lb,continue,,manual,True,True,,,,
cid-receiver-hitch,MERGE,Receiver Hitch,"<p><strong>Receiver Hitch</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, other",Active,TRUE,web,attachment,TRUE,Size,GNRH,,,,,GNRH,432.40,488.80,376.00,111,lb,continue,,manual,True,True,,,,
cid-rock-bucket,MERGE,Rock Bucket,"<p><strong>Rock Bucket</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, bucket",Active,TRUE,web,attachment,TRUE,Size,"36""",,,,,DRB36,653.20,738.40,568.00,195,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-rock-bucket-standard_c45a066b-56f8-4304-bc19-48d71c6d0073.webp?v=1782092041,1,Rock Bucket,
cid-rock-bucket,,,,,,,,,,,,Size,"44""",,,,,DRB44,713.00,806.00,620.00,174,lb,continue,,manual,True,True,,,,"{""mpn"":""DRB44"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini Rock Bucket"",""width_in"":44,""weight_lbs"":174,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""DRB44"",""family_handle"":""cid-rock-bucket"",""family_title"":""Rock Bucket""}"
cid-rock-bucket,,,,,,,,,,,,Size,"48""",,,,,DRB48,752.10,850.20,654.00,244,lb,continue,,manual,True,True,,,,"{""mpn"":""DRB48"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini Rock Bucket"",""width_in"":48,""weight_lbs"":244,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""DRB48"",""family_handle"":""cid-rock-bucket"",""family_title"":""Rock Bucket""}"
cid-rock-bucket,,,,,,,,,,,,Size,"36""",,,,,MTRB36,653.20,738.40,568.00,195,lb,continue,,manual,True,True,,,,"{""mpn"":""MTRB36"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini Rock Bucket"",""width_in"":36,""weight_lbs"":195,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MTRB36"",""family_handle"":""cid-rock-bucket"",""family_title"":""Rock Bucket""}"
cid-rock-bucket,,,,,,,,,,,,Size,"44""",,,,,MTRB44,713.00,806.00,620.00,174,lb,continue,,manual,True,True,,,,"{""mpn"":""MTRB44"",""fits"":""Mini skid steer (Dingo, MT50) quick-attach"",""brand"":""CID"",""family"":""Mini Rock Bucket"",""width_in"":44,""weight_lbs"":174,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""has_teeth"":false,""sku"":""MTRB44"",""family_handle"":""cid-rock-bucket"",""family_title"":""Rock Bucket""}"
cid-rock-grapple-bucket-dingo,MERGE,Rock Grapple Bucket for Dingo,"<p><strong>Rock Grapple Bucket for Dingo</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Grapple Buckets,"Bucket, Grapple Buckets, Skid Steer",Active,TRUE,web,attachment,TRUE,Size,"36"" Dingo",,,,,DROKG36,1329.40,1502.80,1156.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Mini-rock-grapple-bucket_1_49bda88a-7bbc-4c54-a0ab-91426a7d01ac.png?v=1779315256,1,Rock Grapple Bucket for Dingo | Heavy Iron Supply Co,
cid-rock-grapple-bucket-dingo,,,,,,,,,,,,Size,"44"" Dingo",,,,,DROKG44,1399.55,1582.10,1217.00,352,lb,continue,,manual,True,True,,,,
cid-rock-grapple-bucket-dingo,,,,,,,,,,,,Size,"48"" Dingo",,,,,DROKG48,1468.55,1660.10,1277.00,,,continue,,manual,True,True,,,,
cid-rock-grapple-bucket-mt50,MERGE,Rock Grapple Bucket for MT50,"<p><strong>Rock Grapple Bucket for MT50</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Grapple Buckets,"Bucket, Grapple Buckets, Skid Steer",Active,TRUE,web,attachment,TRUE,Size,"36"" MT50",,,,,MTROKG36,1339.75,1514.50,1165.00,,,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/CID-Mini-rock-grapple-bucket_1.png?v=1779315255,1,Rock Grapple Bucket for MT50 | Heavy Iron Supply Co,
cid-rock-grapple-bucket-mt50,,,,,,,,,,,,Size,"44"" MT50",,,,,MTROKG44,1399.55,1582.10,1217.00,323,lb,continue,,manual,True,True,,,,
cid-root-grapple,MERGE,Root Grapple,"<p><strong>Root Grapple</strong> is a jobsite-ready CID attachment for contractors who need dependable performance without wasted downtime.</p><ul><li><strong>Heavy-duty build</strong> for construction, grading, land clearing, and material handling.</li><li><strong>Machine compatibility support</strong> — confirm coupler, mount, hydraulic flow, and sizing before purchase.</li><li><strong>Freight support</strong> available for large attachments.</li></ul><p>Heavy Iron Supply Co. supplies CID attachments, rubber tracks, and undercarriage parts nationwide.</p>",CID Attachments,Skid Steer Attachment,"Attachment, cid-attachments, grapple",Active,TRUE,web,attachment,TRUE,Size,"48""",,,,,CTDCRG48,2051.60,2319.20,1784.00,,,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"48""",,,,,CTRG48,1495.00,1690.00,1300.00,,,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"54""",,,,,CTRG54,1532.95,1732.90,1333.00,324,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"60""",,,,,CTRG60,1569.75,1774.50,1365.00,323,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"66""",,,,,CTRG66,1652.55,1868.10,1437.00,333,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"72""",,,,,CTRG72,1736.50,1963.00,1510.00,367,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"36""",,,,,DRG36,1207.50,1365.00,1050.00,278,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"42""",,,,,DRG42,1225.90,1385.80,1066.00,,,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"44""",,,,,DRG44,1244.30,1406.60,1082.00,245,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"48""",,,,,DRG48,1281.10,1448.20,1114.00,324,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"54""",,,,,DRG54,1336.30,1510.60,1162.00,,,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"48""",,,,,DRGDC48,1698.55,1920.10,1477.00,,,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"36""",,,,,MTRG36,1207.50,1365.00,1050.00,286,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"44""",,,,,MTRG44,1244.30,1406.60,1082.00,297,lb,continue,,manual,True,True,,,,
cid-root-grapple,,,,,,,,,,,,Size,"48""",,,,,MTRG48,1281.10,1448.20,1114.00,302,lb,continue,,manual,True,True,,,,
cid-sd-4n1-bucket,MERGE,Standard Duty 4-in-1 Bucket - Heavy-Duty Attachment,"<p><strong>Standard Duty 4-in-1 Bucket - Heavy-Duty Attachment</strong> is a jobsite-ready equipment attachment for contractors who need dependable performance without wasted downtime.</p>
<ul>
<li>
<strong>Heavy-duty build</strong> for daily construction, grading, land clearing, material handling, and utility work.</li>
<li>
<strong>Machine compatibility support</strong> helps confirm coupler, mount, hydraulic flow, and sizing before purchase.</li>
<li>
<strong>Freight support</strong> available for large attachments and commercial delivery needs.</li>
<li>
<strong>Fleet and dealer pricing</strong> available for qualified repeat buyers.</li>
</ul>
<p>Heavy Iron Supply Co. supplies attachments, rubber tracks, and undercarriage parts for working machines nationwide.</p>",CID Attachments,Skid Steer Attachment,"Bucket, Skid Steer, Skid Steer Attachment",Active,TRUE,web,attachment,TRUE,Size,"54""",Teeth,Standard,,,SD4N1-54,2507.00,2834.00,2180.00,540,lb,continue,,manual,True,True,https://cdn.shopify.com/s/files/1/0952/1977/7823/files/cid-4-in-1-bucket-standard_4d80d2d3-c97b-4bdb-b3e1-9b4d5b434f46.webp?v=1779040396,1,Standard Duty 4-in-1 Bucket | Heavy Duty Skid Steer Attachment,"{""mpn"":""SD4N1-54"",""fits"":""Universal skid steer & compact track loader quick-attach"",""brand"":""CID"",""family"":""Standard-Duty 4-in-1 Bucket"",""width_in"":54,""weight_lbs"":540,""availability"":""MadeToOrder"",""cutting_edge"":""Smooth"",""product_type"":""Bucket"",""weight_estimated"":true,""has_teeth"":false,""teeth"":""Standard"",""weld_on_teeth"":""Optional"",""sku"":""SD4N1-54"",""family_handle"":""cid-sd-4n1-bucket"",""family_title"":""Standard Duty 4-in-1 Bucket - Heavy-Duty Attachment""}"
