product_id,sku,supplier_sku,shopify_sku,title,product_type,track_size_id,pattern,cost,price,qty_available,weight_lbs,product_url,source_systems
prd_tt_c175_ri_87535299,TT-C175-RI-87535299,,TT-C175-RI-87535299,New Holland C175 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c175-rear-idler,shopify_product
prd_tt_c175_sp_87460888,TT-C175-SP-87460888,,TT-C175-SP-87460888,New Holland C175 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c175-sprocket,shopify_product
prd_tt_c175_tr_87535297,TT-C175-TR-87535297,,TT-C175-TR-87535297,New Holland C175-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c175-track-roller,shopify_product
prd_tt_c180_fi_87535298,TT-C180-FI-87535298,,TT-C180-FI-87535298,New Holland C180 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c180-front-idler,shopify_product
prd_tt_c180_ri_87535299,TT-C180-RI-87535299,,TT-C180-RI-87535299,New Holland C180 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c180-rear-idler,shopify_product
prd_tt_c180_sp_87460888,TT-C180-SP-87460888,,TT-C180-SP-87460888,New Holland C180 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c180-sprocket,shopify_product
prd_tt_c180_tr_87535297,TT-C180-TR-87535297,,TT-C180-TR-87535297,New Holland C180-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c180-track-roller,shopify_product
prd_tt_c185_450x86bx55_cb,TT-C185-450X86BX55-CB,,TT-C185-450X86BX55-CB,New Holland C185 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c185-rubber-tracks,shopify_product
prd_tt_c185_450x86bx55_mb,TT-C185-450X86BX55-MB,,TT-C185-450X86BX55-MB,New Holland C185 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c185-rubber-tracks,shopify_product
prd_tt_c185_450x86bx55_zz,TT-C185-450X86BX55-ZZ,,TT-C185-450X86BX55-ZZ,New Holland C185 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c185-rubber-tracks,shopify_product
prd_tt_c185_fi_87535298,TT-C185-FI-87535298,,TT-C185-FI-87535298,New Holland C185 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c185-front-idler,shopify_product
prd_tt_c185_fi_ca1379,TT-C185-FI-CA1379,,TT-C185-FI-CA1379,New Holland C185 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c185-front-idler,shopify_product
prd_tt_c185_ri_87535299,TT-C185-RI-87535299,,TT-C185-RI-87535299,New Holland C185 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c185-rear-idler,shopify_product
prd_tt_c185_sp_87460888,TT-C185-SP-87460888,,TT-C185-SP-87460888,New Holland C185 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c185-sprocket,shopify_product
prd_tt_c185_tr_87535297,TT-C185-TR-87535297,,TT-C185-TR-87535297,New Holland C185-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c185-track-roller,shopify_product
prd_tt_c190_450x86bx55_cb,TT-C190-450X86BX55-CB,,TT-C190-450X86BX55-CB,New Holland C190 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c190-rubber-tracks,shopify_product
prd_tt_c190_450x86bx55_mb,TT-C190-450X86BX55-MB,,TT-C190-450X86BX55-MB,New Holland C190 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c190-rubber-tracks,shopify_product
prd_tt_c190_450x86bx55_zz,TT-C190-450X86BX55-ZZ,,TT-C190-450X86BX55-ZZ,New Holland C190 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c190-rubber-tracks,shopify_product
prd_tt_c190_fi_87535298,TT-C190-FI-87535298,,TT-C190-FI-87535298,New Holland C190 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c190-front-idler,shopify_product
prd_tt_c190_ri_87535299,TT-C190-RI-87535299,,TT-C190-RI-87535299,New Holland C190 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c190-rear-idler,shopify_product
prd_tt_c190_sp_87460888,TT-C190-SP-87460888,,TT-C190-SP-87460888,New Holland C190 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c190-sprocket,shopify_product
prd_tt_c190_tr_87535297,TT-C190-TR-87535297,,TT-C190-TR-87535297,New Holland C190-Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c190-track-roller,shopify_product
prd_tt_c195_450x86bx55_cb,TT-C195-450X86BX55-CB,,TT-C195-450X86BX55-CB,New Holland C195 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c195-rubber-tracks,shopify_product
prd_tt_c195_450x86bx55_mb,TT-C195-450X86BX55-MB,,TT-C195-450X86BX55-MB,New Holland C195 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c195-rubber-tracks,shopify_product
prd_tt_c195_450x86bx55_zz,TT-C195-450X86BX55-ZZ,,TT-C195-450X86BX55-ZZ,New Holland C195 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c195-rubber-tracks,shopify_product
prd_tt_c195_fi_87535298,TT-C195-FI-87535298,,TT-C195-FI-87535298,New Holland C195 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c195-front-idler,shopify_product
prd_tt_c195_ri_87535299,TT-C195-RI-87535299,,TT-C195-RI-87535299,New Holland C195 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c195-rear-idler,shopify_product
prd_tt_c227_fi_87535298,TT-C227-FI-87535298,,TT-C227-FI-87535298,New Holland C227 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c227-front-idler,shopify_product
prd_tt_c227_fi_ca1379,TT-C227-FI-CA1379,,TT-C227-FI-CA1379,New Holland C227 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c227-front-idler,shopify_product
prd_tt_c227_ri_87535299,TT-C227-RI-87535299,,TT-C227-RI-87535299,New Holland C227 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c227-rear-idler,shopify_product
prd_tt_c227_sp_87460888,TT-C227-SP-87460888,,TT-C227-SP-87460888,New Holland C227 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c227-sprocket,shopify_product
prd_tt_c227_tr_87535297,TT-C227-TR-87535297,,TT-C227-TR-87535297,New Holland C227-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c227-track-roller,shopify_product
prd_tt_c232_450x86bx55_cb,TT-C232-450X86BX55-CB,,TT-C232-450X86BX55-CB,New Holland C232 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c232-rubber-tracks,shopify_product
prd_tt_c232_450x86bx55_mb,TT-C232-450X86BX55-MB,,TT-C232-450X86BX55-MB,New Holland C232 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c232-rubber-tracks,shopify_product
prd_tt_c232_450x86bx55_zz,TT-C232-450X86BX55-ZZ,,TT-C232-450X86BX55-ZZ,New Holland C232 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c232-rubber-tracks,shopify_product
prd_tt_c232_fi_87535298,TT-C232-FI-87535298,,TT-C232-FI-87535298,New Holland C232 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c232-front-idler,shopify_product
prd_tt_c232_fi_ca1379,TT-C232-FI-CA1379,,TT-C232-FI-CA1379,New Holland C232 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c232-front-idler,shopify_product
prd_tt_c232_ri_87535299,TT-C232-RI-87535299,,TT-C232-RI-87535299,New Holland C232 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c232-rear-idler,shopify_product
prd_tt_c232_sp_87460888,TT-C232-SP-87460888,,TT-C232-SP-87460888,New Holland C232 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c232-sprocket,shopify_product
prd_tt_c232_tr_87535297,TT-C232-TR-87535297,,TT-C232-TR-87535297,New Holland C232-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c232-track-roller,shopify_product
prd_tt_c234_450x86bx55_cb,TT-C234-450X86BX55-CB,,TT-C234-450X86BX55-CB,New Holland C234 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c234-rubber-tracks,shopify_product
prd_tt_c234_450x86bx55_mb,TT-C234-450X86BX55-MB,,TT-C234-450X86BX55-MB,New Holland C234 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c234-rubber-tracks,shopify_product
prd_tt_c234_450x86bx55_zz,TT-C234-450X86BX55-ZZ,,TT-C234-450X86BX55-ZZ,New Holland C234 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c234-rubber-tracks,shopify_product
prd_tt_c234_fi_87535298,TT-C234-FI-87535298,,TT-C234-FI-87535298,New Holland C234 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c234-front-idler,shopify_product
prd_tt_c234_fi_ca1379,TT-C234-FI-CA1379,,TT-C234-FI-CA1379,New Holland C234 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c234-front-idler,shopify_product
prd_tt_c234_ri_87535299,TT-C234-RI-87535299,,TT-C234-RI-87535299,New Holland C234 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c234-rear-idler,shopify_product
prd_tt_c234_sp_87460888,TT-C234-SP-87460888,,TT-C234-SP-87460888,New Holland C234 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c234-sprocket,shopify_product
prd_tt_c234_tr_87535297,TT-C234-TR-87535297,,TT-C234-TR-87535297,New Holland C234-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c234-track-roller,shopify_product
prd_tt_c237_450x86bx55_cb,TT-C237-450X86BX55-CB,,TT-C237-450X86BX55-CB,New Holland C237 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c237-rubber-tracks,shopify_product
prd_tt_c237_450x86bx55_mb,TT-C237-450X86BX55-MB,,TT-C237-450X86BX55-MB,New Holland C237 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c237-rubber-tracks,shopify_product
prd_tt_c237_450x86bx55_zz,TT-C237-450X86BX55-ZZ,,TT-C237-450X86BX55-ZZ,New Holland C237 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c237-rubber-tracks,shopify_product
prd_tt_c237_fi_87535298,TT-C237-FI-87535298,,TT-C237-FI-87535298,New Holland C237 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c237-front-idler,shopify_product
prd_tt_c237_fi_ca1379,TT-C237-FI-CA1379,,TT-C237-FI-CA1379,New Holland C237 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c237-front-idler,shopify_product
prd_tt_c237_ri_87535299,TT-C237-RI-87535299,,TT-C237-RI-87535299,New Holland C237 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c237-rear-idler,shopify_product
prd_tt_c237_sp_87460888,TT-C237-SP-87460888,,TT-C237-SP-87460888,New Holland C237 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c237-sprocket,shopify_product
prd_tt_c237_tr_87535297,TT-C237-TR-87535297,,TT-C237-TR-87535297,New Holland C237-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c237-track-roller,shopify_product
prd_tt_c238_450x86bx55_cb,TT-C238-450X86BX55-CB,,TT-C238-450X86BX55-CB,New Holland C238 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c238-rubber-tracks,shopify_product
prd_tt_c238_450x86bx55_mb,TT-C238-450X86BX55-MB,,TT-C238-450X86BX55-MB,New Holland C238 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c238-rubber-tracks,shopify_product
prd_tt_c238_450x86bx55_zz,TT-C238-450X86BX55-ZZ,,TT-C238-450X86BX55-ZZ,New Holland C238 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c238-rubber-tracks,shopify_product
prd_tt_c238_fi_87535298,TT-C238-FI-87535298,,TT-C238-FI-87535298,New Holland C238 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c238-front-idler,shopify_product
prd_tt_c238_fi_ca1379,TT-C238-FI-CA1379,,TT-C238-FI-CA1379,New Holland C238 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c238-front-idler,shopify_product
prd_tt_c238_ri_87535299,TT-C238-RI-87535299,,TT-C238-RI-87535299,New Holland C238 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c238-rear-idler,shopify_product
prd_tt_c238_sp_87460888,TT-C238-SP-87460888,,TT-C238-SP-87460888,New Holland C238 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c238-sprocket,shopify_product
prd_tt_c238_tr_87535297,TT-C238-TR-87535297,,TT-C238-TR-87535297,New Holland C238-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c238-track-roller,shopify_product
prd_tt_c245_450x86bx55_cb,TT-C245-450X86BX55-CB,,TT-C245-450X86BX55-CB,New Holland C245 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c245-rubber-tracks,shopify_product
prd_tt_c245_450x86bx55_mb,TT-C245-450X86BX55-MB,,TT-C245-450X86BX55-MB,New Holland C245 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c245-rubber-tracks,shopify_product
prd_tt_c245_450x86bx55_zz,TT-C245-450X86BX55-ZZ,,TT-C245-450X86BX55-ZZ,New Holland C245 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c245-rubber-tracks,shopify_product
prd_tt_c245_fi_87535298,TT-C245-FI-87535298,,TT-C245-FI-87535298,New Holland C245 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c245-front-idler,shopify_product
prd_tt_c245_fi_ca1379,TT-C245-FI-CA1379,,TT-C245-FI-CA1379,New Holland C245 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c245-front-idler,shopify_product
prd_tt_c245_ri_87535299,TT-C245-RI-87535299,,TT-C245-RI-87535299,New Holland C245 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c245-rear-idler,shopify_product
prd_tt_c245_sp_87460888,TT-C245-SP-87460888,,TT-C245-SP-87460888,New Holland C245 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c245-sprocket,shopify_product
prd_tt_c245_tr_87535297,TT-C245-TR-87535297,,TT-C245-TR-87535297,New Holland C245-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c245-track-roller,shopify_product
prd_tt_c327_320x86bx50_cb,TT-C327-320X86BX50-CB,,TT-C327-320X86BX50-CB,New Holland C327 Rubber Tracks | 320x86x50,Rubber Track,,,720,900,24,309.5,https://newrubbertrack.com/products/new-holland-c327-rubber-tracks,shopify_product
prd_tt_c327_320x86bx50_mb,TT-C327-320X86BX50-MB,,TT-C327-320X86BX50-MB,New Holland C327 Rubber Tracks | 320x86x50,Rubber Track,,,720,900,24,310,https://newrubbertrack.com/products/new-holland-c327-rubber-tracks,shopify_product
prd_tt_c327_320x86bx50_zz,TT-C327-320X86BX50-ZZ,,TT-C327-320X86BX50-ZZ,New Holland C327 Rubber Tracks | 320x86x50,Rubber Track,,,720,900,24,360,https://newrubbertrack.com/products/new-holland-c327-rubber-tracks,shopify_product
prd_tt_c327_fi_87535298,TT-C327-FI-87535298,,TT-C327-FI-87535298,New Holland C327 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c327-front-idler,shopify_product
prd_tt_c327_fi_ca1379,TT-C327-FI-CA1379,,TT-C327-FI-CA1379,New Holland C327 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c327-front-idler,shopify_product
prd_tt_c327_ri_87535299,TT-C327-RI-87535299,,TT-C327-RI-87535299,New Holland C327 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c327-rear-idler,shopify_product
prd_tt_c327_sp_87460888,TT-C327-SP-87460888,,TT-C327-SP-87460888,New Holland C327 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c327-sprocket,shopify_product
prd_tt_c327_tr_87535297,TT-C327-TR-87535297,,TT-C327-TR-87535297,New Holland C327-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c327-track-roller,shopify_product
prd_tt_c332_450x86bx55_cb,TT-C332-450X86BX55-CB,,TT-C332-450X86BX55-CB,New Holland C332 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c332-rubber-tracks,shopify_product
prd_tt_c332_450x86bx55_mb,TT-C332-450X86BX55-MB,,TT-C332-450X86BX55-MB,New Holland C332 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c332-rubber-tracks,shopify_product
prd_tt_c332_450x86bx55_zz,TT-C332-450X86BX55-ZZ,,TT-C332-450X86BX55-ZZ,New Holland C332 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c332-rubber-tracks,shopify_product
prd_tt_c332_fi_87535298,TT-C332-FI-87535298,,TT-C332-FI-87535298,New Holland C332 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c332-front-idler,shopify_product
prd_tt_c332_fi_ca1379,TT-C332-FI-CA1379,,TT-C332-FI-CA1379,New Holland C332 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c332-front-idler,shopify_product
prd_tt_c332_ri_87535299,TT-C332-RI-87535299,,TT-C332-RI-87535299,New Holland C332 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c332-rear-idler,shopify_product
prd_tt_c332_sp_87460888,TT-C332-SP-87460888,,TT-C332-SP-87460888,New Holland C332 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c332-sprocket,shopify_product
prd_tt_c332_tr_87535297,TT-C332-TR-87535297,,TT-C332-TR-87535297,New Holland C332-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c332-track-roller,shopify_product
prd_tt_c334_450x86bx55_cb,TT-C334-450X86BX55-CB,,TT-C334-450X86BX55-CB,New Holland C334 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c334-rubber-tracks,shopify_product
prd_tt_c334_450x86bx55_mb,TT-C334-450X86BX55-MB,,TT-C334-450X86BX55-MB,New Holland C334 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c334-rubber-tracks,shopify_product
prd_tt_c334_450x86bx55_zz,TT-C334-450X86BX55-ZZ,,TT-C334-450X86BX55-ZZ,New Holland C334 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c334-rubber-tracks,shopify_product
prd_tt_c334_fi_87535298,TT-C334-FI-87535298,,TT-C334-FI-87535298,New Holland C334 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c334-front-idler,shopify_product
prd_tt_c334_fi_ca1379,TT-C334-FI-CA1379,,TT-C334-FI-CA1379,New Holland C334 Front Idler | Part #87535298,Idler,,,441,567.5700000000001,11,15,https://newrubbertrack.com/products/new-holland-c334-front-idler,shopify_product
prd_tt_c334_ri_87535299,TT-C334-RI-87535299,,TT-C334-RI-87535299,New Holland C334 Rear Idler | Part #87535299,Idler,,,322,414.41,3,15,https://newrubbertrack.com/products/new-holland-c334-rear-idler,shopify_product
prd_tt_c334_sp_87460888,TT-C334-SP-87460888,,TT-C334-SP-87460888,New Holland C334 Sprocket | Part #87460888,Sprocket,,,247,317.89,3,15,https://newrubbertrack.com/products/new-holland-c334-sprocket,shopify_product
prd_tt_c334_tr_87535297,TT-C334-TR-87535297,,TT-C334-TR-87535297,New Holland C334-TRACK-ROLLER Bottom Roller | Part #87535297,Roller,,,282,362.93,0,15,https://newrubbertrack.com/products/new-holland-c334-track-roller,shopify_product
prd_tt_c337_450x86bx55_cb,TT-C337-450X86BX55-CB,,TT-C337-450X86BX55-CB,New Holland C337 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,476.03,https://newrubbertrack.com/products/new-holland-c337-rubber-tracks,shopify_product
prd_tt_c337_450x86bx55_mb,TT-C337-450X86BX55-MB,,TT-C337-450X86BX55-MB,New Holland C337 Rubber Tracks | 450x86x55,Rubber Track,,,1145,1473.62,8,508,https://newrubbertrack.com/products/new-holland-c337-rubber-tracks,shopify_product
prd_tt_c337_450x86bx55_zz,TT-C337-450X86BX55-ZZ,,TT-C337-450X86BX55-ZZ,New Holland C337 Rubber Tracks | 450x86x55,Rubber Track,,,1015,1306.3,8,560.4299999999999,https://newrubbertrack.com/products/new-holland-c337-rubber-tracks,shopify_product
prd_tt_c337_fi_87535298,TT-C337-FI-87535298,,TT-C337-FI-87535298,New Holland C337 Front Idler | Part #87535298,Idler,,,379,487.77,11,15,https://newrubbertrack.com/products/new-holland-c337-front-idler,shopify_product
